Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed,month,day,hour,Latitude,Longitude
37854,2024-04-27 00:00:00,04-26-2024 05:00,2024-04-26 13:51:00,Chennai,114,20,52,F,Blunt Object,Violent Crime,13,Yes,23-05-2024 00:00,4,27,13,13.0836939,80.270186
37855,2024-04-27 09:00:00,04-26-2024 06:00,2024-04-27 05:18:00,Hyderabad,445,7,38,M,Other,Other Crime,9,Yes,24-07-2024 09:00,4,27,5,17.360589,78.4740613
37858,2024-04-27 06:00:00,04-26-2024 09:00,2024-04-26 10:55:00,Delhi,335,1,58,F,Other,Violent Crime,18,Yes,06-07-2024 06:00,4,27,10,28.6138954,77.2090057
37860,2024-04-27 00:00:00,04-26-2024 11:00,2024-04-27 05:48:00,Chennai,355,12,77,M,Blunt Object,Other Crime,16,Yes,24-07-2024 00:00,4,27,5,13.0836939,80.270186
37866,2024-04-29 08:00:00,04-26-2024 17:00,2024-04-27 13:48:00,Hyderabad,567,19,10,F,Poison,Other Crime,11,Yes,13-06-2024 08:00,4,29,13,17.360589,78.4740613
37867,2024-04-28 04:00:00,04-26-2024 18:00,2024-04-27 16:38:00,Kanpur,583,9,72,F,Firearm,Other Crime,11,Yes,24-07-2024 04:00,4,28,16,26.4609135,80.3217588
37868,2024-04-29 15:00:00,04-26-2024 19:00,2024-04-26 21:10:00,Kanpur,355,13,17,M,Knife,Other Crime,18,Yes,08-06-2024 15:00,4,29,21,26.4609135,80.3217588
37870,2024-04-27 01:00:00,04-26-2024 21:00,2024-04-27 18:00:00,Chennai,410,16,62,F,Other,Violent Crime,16,Yes,15-06-2025 01:00,4,27,18,13.0836939,80.270186
37871,2024-04-29 03:00:00,04-26-2024 22:00,2024-04-27 01:23:00,Delhi,271,12,39,F,Firearm,Other Crime,14,Yes,10-07-2024 03:00,4,29,1,28.6138954,77.2090057
37873,2024-04-29 00:00:00,04-27-2024 00:00,2024-04-27 17:55:00,Delhi,482,2,53,M,Firearm,Other Crime,12,Yes,21-07-2024 00:00,4,29,17,28.6138954,77.2090057
37877,2024-04-29 12:00:00,04-27-2024 04:00,2024-04-27 18:44:00,Hyderabad,188,8,26,F,Firearm,Fire Accident,17,Yes,28-05-2024 12:00,4,29,18,17.360589,78.4740613
37882,2024-04-29 17:00:00,04-27-2024 09:00,2024-04-27 21:55:00,Thane,337,17,51,F,Poison,Other Crime,7,Yes,10-06-2024 17:00,4,29,21,19.3653598,73.3685437
37883,2024-04-28 13:00:00,04-27-2024 10:00,2024-04-28 03:45:00,Ahmedabad,406,8,23,F,Blunt Object,Fire Accident,10,Yes,23-05-2024 13:00,4,28,3,23.0215374,72.5800568
37885,2024-04-28 09:00:00,04-27-2024 12:00,2024-04-27 12:06:00,Chennai,483,10,57,F,Blunt Object,Other Crime,2,Yes,23-04-2026 09:00,4,28,12,13.0836939,80.270186
37892,2024-04-28 09:00:00,04-27-2024 19:00,2024-04-28 11:00:00,Hyderabad,293,6,29,M,Other,Other Crime,3,Yes,13-05-2024 09:00,4,28,11,17.360589,78.4740613
37897,2024-04-30 14:00:00,04-28-2024 00:00,2024-04-28 19:35:00,Kanpur,100,4,47,F,Other,Other Crime,8,Yes,15-05-2024 14:00,4,30,19,26.4609135,80.3217588
37900,2024-04-29 21:00:00,04-28-2024 03:00,2024-04-28 08:52:00,Kolkata,586,12,75,F,Knife,Other Crime,6,Yes,12-06-2024 21:00,4,29,8,22.5726459,88.3638953
37903,2024-05-01 04:00:00,04-28-2024 06:00,2024-04-28 14:58:00,Hyderabad,345,9,62,M,Firearm,Other Crime,9,Yes,28-05-2024 04:00,5,1,14,17.360589,78.4740613
37905,2024-04-30 00:00:00,04-28-2024 08:00,2024-04-28 10:34:00,Ludhiana,511,5,35,F,Other,Violent Crime,17,Yes,10-07-2024 00:00,4,30,10,30.9090157,75.851601
37906,2024-04-28 15:00:00,04-28-2024 09:00,2024-04-28 22:12:00,Patna,297,8,78,M,Firearm,Fire Accident,19,Yes,07-05-2024 15:00,4,28,22,25.6093239,85.1235252
37907,2024-04-29 06:00:00,04-28-2024 10:00,2024-04-28 17:53:00,Jaipur,539,8,25,F,Firearm,Fire Accident,7,Yes,07-05-2024 06:00,4,29,17,26.9154576,75.8189817
37908,2024-04-30 16:00:00,04-28-2024 11:00,2024-04-28 13:19:00,Agra,518,3,48,F,Blunt Object,Other Crime,8,Yes,28-07-2024 16:00,4,30,13,27.1752554,78.0098161
37910,2024-04-30 00:00:00,04-28-2024 13:00,2024-04-28 13:50:00,Ghaziabad,348,11,22,F,Knife,Violent Crime,14,Yes,17-05-2024 00:00,4,30,13,28.7749966,77.4586967
37911,2024-04-29 23:00:00,04-28-2024 14:00,2024-04-28 19:42:00,Delhi,267,10,79,F,Firearm,Other Crime,3,Yes,26-01-2026 23:00,4,29,19,28.6138954,77.2090057
37912,2024-04-30 22:00:00,04-28-2024 15:00,2024-04-29 02:27:00,Ahmedabad,255,2,41,F,Explosives,Other Crime,16,Yes,29-09-2024 22:00,4,30,2,23.0215374,72.5800568
37913,2024-04-30 10:00:00,04-28-2024 16:00,2024-04-29 09:50:00,Kolkata,353,1,42,F,Firearm,Violent Crime,5,Yes,14-07-2024 10:00,4,30,9,22.5726459,88.3638953
37914,2024-04-28 22:00:00,04-28-2024 17:00,2024-04-29 07:29:00,Ahmedabad,246,0,15,F,Firearm,Fire Accident,13,Yes,13-06-2024 22:00,4,28,7,23.0215374,72.5800568
37915,2024-04-30 23:00:00,04-28-2024 18:00,2024-04-29 07:49:00,Bangalore,521,7,52,F,Other,Other Crime,15,Yes,17-07-2024 23:00,4,30,7,12.9767936,77.590082
37917,2024-04-30 15:00:00,04-28-2024 20:00,2024-04-29 07:47:00,Kolkata,178,10,60,F,Knife,Other Crime,15,Yes,23-04-2026 15:00,4,30,7,22.5726459,88.3638953
37921,2024-04-30 21:00:00,04-29-2024 00:00,2024-04-29 02:08:00,Ahmedabad,320,2,37,F,Poison,Other Crime,1,Yes,14-06-2024 21:00,4,30,2,23.0215374,72.5800568
37927,2024-04-30 06:00:00,04-29-2024 06:00,2024-04-29 09:58:00,Bangalore,281,15,28,F,Explosives,Violent Crime,19,Yes,08-09-2024 06:00,4,30,9,12.9767936,77.590082
37932,2024-05-01 13:00:00,04-29-2024 11:00,2024-04-29 22:55:00,Faridabad,497,12,67,F,Knife,Other Crime,16,Yes,09-06-2024 13:00,5,1,22,28.4031478,77.3105561
37935,2024-05-01 23:00:00,04-29-2024 14:00,2024-04-30 10:21:00,Bangalore,256,7,34,F,Other,Other Crime,4,Yes,04-06-2024 23:00,5,1,10,12.9767936,77.590082
37936,2024-04-30 13:00:00,04-29-2024 15:00,2024-04-30 02:04:00,Hyderabad,487,1,27,F,Firearm,Violent Crime,14,Yes,18-06-2024 13:00,4,30,2,17.360589,78.4740613
37937,2024-05-01 08:00:00,04-29-2024 16:00,2024-04-30 11:43:00,Mumbai,136,7,13,F,Other,Other Crime,12,Yes,20-07-2024 08:00,5,1,11,19.054999,72.8692035
37938,2024-05-01 02:00:00,04-29-2024 17:00,2024-04-30 04:46:00,Lucknow,583,14,13,F,Explosives,Other Crime,9,Yes,14-05-2024 02:00,5,1,4,26.8381,80.9346001
37939,2024-04-30 10:00:00,04-29-2024 18:00,2024-04-30 02:42:00,Patna,477,2,45,F,Poison,Other Crime,5,Yes,28-07-2024 10:00,4,30,2,25.6093239,85.1235252
37942,2024-05-02 20:00:00,04-29-2024 21:00,2024-04-30 08:03:00,Agra,188,13,69,M,Knife,Other Crime,2,Yes,08-06-2024 20:00,5,2,8,27.1752554,78.0098161
37945,2024-04-30 14:00:00,04-30-2024 00:00,2024-04-30 03:19:00,Delhi,419,20,18,F,Explosives,Violent Crime,11,Yes,22-06-2024 14:00,4,30,3,28.6138954,77.2090057
37950,2024-05-01 13:00:00,04-30-2024 05:00,2024-05-01 04:24:00,Kolkata,555,11,21,F,Knife,Violent Crime,3,Yes,01-07-2024 13:00,5,1,4,22.5726459,88.3638953
37951,2024-05-02 15:00:00,04-30-2024 06:00,2024-05-01 05:15:00,Hyderabad,523,12,14,F,Blunt Object,Other Crime,15,Yes,14-07-2024 15:00,5,2,5,17.360589,78.4740613
37954,2024-05-02 08:00:00,04-30-2024 09:00,2024-04-30 20:01:00,Bangalore,297,6,10,F,Blunt Object,Other Crime,11,Yes,01-06-2024 08:00,5,2,20,12.9767936,77.590082
37956,2024-04-30 17:00:00,04-30-2024 11:00,2024-05-01 05:57:00,Pune,472,19,27,F,Poison,Other Crime,7,Yes,23-05-2024 17:00,4,30,5,18.5213738,73.8545071
37960,2024-05-02 00:00:00,04-30-2024 15:00,2024-04-30 20:36:00,Pune,418,5,29,F,Explosives,Violent Crime,6,Yes,01-06-2024 00:00,5,2,20,18.5213738,73.8545071
37961,2024-05-01 14:00:00,04-30-2024 16:00,2024-04-30 16:49:00,Bangalore,195,14,66,M,Other,Other Crime,3,Yes,25-05-2024 14:00,5,1,16,12.9767936,77.590082
37963,2024-05-03 01:00:00,04-30-2024 18:00,2024-04-30 18:21:00,Hyderabad,518,12,16,F,Firearm,Other Crime,18,Yes,13-06-2024 01:00,5,3,18,17.360589,78.4740613
37965,2024-05-03 01:00:00,04-30-2024 20:00,2024-05-01 11:40:00,Bangalore,593,15,58,M,Poison,Violent Crime,6,Yes,25-09-2024 01:00,5,3,11,12.9767936,77.590082
37969,2024-05-01 01:00:00,05-01-2024 00:00,2024-05-01 18:05:00,Chennai,193,6,62,M,Blunt Object,Other Crime,12,Yes,20-07-2024 01:00,5,1,18,13.0836939,80.270186
37970,2024-05-02 14:00:00,05-01-2024 01:00,2024-05-01 11:07:00,Delhi,316,6,23,F,Firearm,Other Crime,5,Yes,26-05-2024 14:00,5,2,11,28.6138954,77.2090057
37974,2024-05-03 21:00:00,05-01-2024 05:00,2024-05-01 13:51:00,Ghaziabad,568,12,39,F,Other,Other Crime,1,Yes,19-05-2024 21:00,5,3,13,28.7749966,77.4586967
37977,2024-05-03 21:00:00,05-01-2024 08:00,2024-05-02 07:13:00,Pune,258,14,74,M,Explosives,Other Crime,15,Yes,31-05-2024 21:00,5,3,7,18.5213738,73.8545071
37979,2024-05-03 01:00:00,05-01-2024 10:00,2024-05-02 04:57:00,Jaipur,137,14,13,M,Knife,Other Crime,9,Yes,08-05-2024 01:00,5,3,4,26.9154576,75.8189817
37981,2024-05-03 10:00:00,05-01-2024 12:00,2024-05-01 17:58:00,Pune,440,5,12,F,Other,Violent Crime,10,Yes,06-07-2024 10:00,5,3,17,18.5213738,73.8545071
37982,2024-05-03 15:00:00,05-01-2024 13:00,2024-05-01 22:44:00,Delhi,348,13,78,F,Knife,Other Crime,10,Yes,09-07-2024 15:00,5,3,22,28.6138954,77.2090057
37983,2024-05-03 18:00:00,05-01-2024 14:00,2024-05-02 05:07:00,Kanpur,198,9,30,F,Explosives,Other Crime,3,Yes,27-06-2024 18:00,5,3,5,26.4609135,80.3217588
37985,2024-05-03 11:00:00,05-01-2024 16:00,2024-05-01 18:21:00,Lucknow,458,12,46,F,Knife,Other Crime,14,Yes,22-05-2024 11:00,5,3,18,26.8381,80.9346001
37986,2024-05-04 05:00:00,05-01-2024 17:00,2024-05-01 18:44:00,Ahmedabad,458,3,60,F,Blunt Object,Other Crime,6,Yes,17-06-2024 05:00,5,4,18,23.0215374,72.5800568
37989,2024-05-04 18:00:00,05-01-2024 20:00,2024-05-02 00:10:00,Ahmedabad,264,18,20,F,Other,Traffic Fatality,14,Yes,24-05-2024 18:00,5,4,0,23.0215374,72.5800568
37992,2024-05-02 16:00:00,05-01-2024 23:00,2024-05-02 00:29:00,Mumbai,137,6,66,M,Firearm,Other Crime,15,Yes,28-05-2024 16:00,5,2,0,19.054999,72.8692035
37994,2024-05-03 00:00:00,05-02-2024 01:00,2024-05-02 09:14:00,Delhi,219,10,41,F,Knife,Other Crime,10,Yes,23-02-2025 00:00,5,3,9,28.6138954,77.2090057
37998,2024-05-02 18:00:00,05-02-2024 05:00,2024-05-02 13:44:00,Patna,453,11,33,F,Blunt Object,Violent Crime,4,Yes,23-06-2024 18:00,5,2,13,25.6093239,85.1235252
38001,2024-05-04 14:00:00,05-02-2024 08:00,2024-05-03 07:08:00,Indore,500,13,68,M,Poison,Other Crime,2,Yes,28-07-2024 14:00,5,4,7,22.7203616,75.8681996
38002,2024-05-02 21:00:00,05-02-2024 09:00,2024-05-02 09:02:00,Kanpur,455,1,26,F,Other,Violent Crime,10,Yes,03-06-2024 21:00,5,2,9,26.4609135,80.3217588
38005,2024-05-05 00:00:00,05-02-2024 12:00,2024-05-02 16:34:00,Delhi,145,9,29,F,Explosives,Other Crime,1,Yes,21-06-2024 00:00,5,5,16,28.6138954,77.2090057
38012,2024-05-03 22:00:00,05-02-2024 19:00,2024-05-03 14:34:00,Hyderabad,247,16,59,F,Firearm,Violent Crime,12,Yes,11-04-2026 22:00,5,3,14,17.360589,78.4740613
38013,2024-05-05 05:00:00,05-02-2024 20:00,2024-05-03 11:54:00,Pune,428,17,21,F,Blunt Object,Other Crime,5,Yes,25-05-2024 05:00,5,5,11,18.5213738,73.8545071
38020,2024-05-05 02:00:00,05-03-2024 03:00,2024-05-03 19:57:00,Delhi,374,14,40,F,Poison,Other Crime,5,Yes,17-05-2024 02:00,5,5,19,28.6138954,77.2090057
38021,2024-05-06 01:00:00,05-03-2024 04:00,2024-05-03 04:33:00,Bhopal,566,0,20,F,Other,Fire Accident,1,Yes,11-07-2024 01:00,5,6,4,23.2584857,77.401989
38022,2024-05-04 13:00:00,05-03-2024 05:00,2024-05-03 11:28:00,Kolkata,514,15,38,F,Knife,Violent Crime,10,Yes,26-10-2024 13:00,5,4,11,22.5726459,88.3638953
38025,2024-05-04 03:00:00,05-03-2024 08:00,2024-05-04 03:54:00,Hyderabad,186,1,25,F,Other,Violent Crime,5,Yes,20-05-2024 03:00,5,4,3,17.360589,78.4740613
38028,2024-05-04 15:00:00,05-03-2024 11:00,2024-05-04 09:21:00,Kanpur,360,18,76,F,Poison,Traffic Fatality,7,Yes,07-05-2024 15:00,5,4,9,26.4609135,80.3217588
38031,2024-05-04 04:00:00,05-03-2024 14:00,2024-05-03 23:39:00,Hyderabad,342,1,66,F,Poison,Violent Crime,5,Yes,14-05-2024 04:00,5,4,23,17.360589,78.4740613
38032,2024-05-05 14:00:00,05-03-2024 15:00,2024-05-03 23:04:00,Delhi,176,18,47,F,Blunt Object,Traffic Fatality,9,Yes,02-06-2024 14:00,5,5,23,28.6138954,77.2090057
38034,2024-05-04 18:00:00,05-03-2024 17:00,2024-05-04 02:56:00,Lucknow,531,19,72,F,Blunt Object,Other Crime,15,Yes,16-07-2024 18:00,5,4,2,26.8381,80.9346001
38036,2024-05-05 07:00:00,05-03-2024 19:00,2024-05-04 07:35:00,Bangalore,132,11,17,F,Explosives,Violent Crime,7,Yes,14-06-2024 07:00,5,5,7,12.9767936,77.590082
38038,2024-05-06 16:00:00,05-03-2024 21:00,2024-05-04 04:07:00,Delhi,271,16,55,M,Firearm,Violent Crime,5,Yes,14-02-2025 16:00,5,6,4,28.6138954,77.2090057
38041,2024-05-06 03:00:00,05-04-2024 00:00,2024-05-04 23:36:00,Kanpur,469,7,21,M,Other,Other Crime,2,Yes,25-05-2024 03:00,5,6,23,26.4609135,80.3217588
38042,2024-05-05 17:00:00,05-04-2024 01:00,2024-05-04 23:06:00,Visakhapatnam,109,18,79,F,Poison,Traffic Fatality,18,Yes,21-05-2024 17:00,5,5,23,17.6935526,83.2921297
38043,2024-05-05 16:00:00,05-04-2024 02:00,2024-05-04 15:59:00,Rajkot,150,18,66,F,Blunt Object,Traffic Fatality,2,Yes,01-06-2024 16:00,5,5,15,22.3053263,70.8028377
38044,2024-05-04 19:00:00,05-04-2024 03:00,2024-05-04 14:45:00,Delhi,434,13,41,F,Poison,Other Crime,10,Yes,13-07-2024 19:00,5,4,14,28.6138954,77.2090057
38047,2024-05-04 08:00:00,05-04-2024 06:00,2024-05-04 10:36:00,Jaipur,532,2,32,M,Blunt Object,Other Crime,5,Yes,17-09-2024 08:00,5,4,10,26.9154576,75.8189817
38049,2024-05-06 10:00:00,05-04-2024 08:00,2024-05-04 22:21:00,Ahmedabad,467,16,71,M,Blunt Object,Violent Crime,17,Yes,18-09-2025 10:00,5,6,22,23.0215374,72.5800568
38052,2024-05-05 02:00:00,05-04-2024 11:00,2024-05-04 12:09:00,Visakhapatnam,409,14,24,M,Poison,Other Crime,7,Yes,12-05-2024 02:00,5,5,12,17.6935526,83.2921297
38053,2024-05-06 10:00:00,05-04-2024 12:00,2024-05-05 01:43:00,Mumbai,293,19,64,F,Explosives,Other Crime,8,Yes,22-05-2024 10:00,5,6,1,19.054999,72.8692035
38055,2024-05-05 01:00:00,05-04-2024 14:00,2024-05-05 04:56:00,Delhi,217,11,46,F,Firearm,Violent Crime,18,Yes,23-06-2024 01:00,5,5,4,28.6138954,77.2090057
38056,2024-05-06 18:00:00,05-04-2024 15:00,2024-05-05 10:51:00,Delhi,314,8,66,M,Blunt Object,Fire Accident,6,Yes,25-05-2024 18:00,5,6,10,28.6138954,77.2090057
38057,2024-05-06 01:00:00,05-04-2024 16:00,2024-05-04 17:01:00,Delhi,569,7,69,F,Knife,Other Crime,15,Yes,15-05-2024 01:00,5,6,17,28.6138954,77.2090057
38059,2024-05-06 15:00:00,05-04-2024 18:00,2024-05-04 19:14:00,Bhopal,254,14,11,F,Firearm,Other Crime,17,Yes,04-06-2024 15:00,5,6,19,23.2584857,77.401989
38060,2024-05-07 16:00:00,05-04-2024 19:00,2024-05-05 02:11:00,Delhi,388,14,26,F,Blunt Object,Other Crime,2,Yes,16-05-2024 16:00,5,7,2,28.6138954,77.2090057
38061,2024-05-07 05:00:00,05-04-2024 20:00,2024-05-05 17:54:00,Lucknow,209,0,14,F,Knife,Fire Accident,17,Yes,28-06-2024 05:00,5,7,17,26.8381,80.9346001
38064,2024-05-07 18:00:00,05-04-2024 23:00,2024-05-05 12:53:00,Bangalore,168,13,52,F,Poison,Other Crime,8,Yes,09-07-2024 18:00,5,7,12,12.9767936,77.590082
38065,2024-05-05 09:00:00,05-05-2024 00:00,2024-05-05 14:18:00,Hyderabad,471,13,71,F,Blunt Object,Other Crime,7,Yes,06-07-2024 09:00,5,5,14,17.360589,78.4740613
38073,2024-05-06 19:00:00,05-05-2024 08:00,2024-05-06 05:44:00,Chennai,542,15,74,F,Blunt Object,Violent Crime,1,Yes,06-10-2024 19:00,5,6,5,13.0836939,80.270186
38075,2024-05-05 12:00:00,05-05-2024 10:00,2024-05-05 15:04:00,Delhi,485,15,16,F,Knife,Violent Crime,1,Yes,18-10-2024 12:00,5,5,15,28.6138954,77.2090057
38076,2024-05-06 04:00:00,05-05-2024 11:00,2024-05-06 03:52:00,Surat,191,13,66,F,Poison,Other Crime,7,Yes,17-07-2024 04:00,5,6,3,21.2094892,72.8317058
38081,2024-05-07 23:00:00,05-05-2024 16:00,2024-05-06 08:13:00,Mumbai,264,14,28,F,Poison,Other Crime,18,Yes,08-05-2024 23:00,5,7,8,19.054999,72.8692035
38082,2024-05-05 23:00:00,05-05-2024 17:00,2024-05-05 17:12:00,Delhi,127,2,46,M,Other,Other Crime,19,Yes,02-10-2024 23:00,5,5,17,28.6138954,77.2090057
38090,2024-05-08 19:00:00,05-06-2024 01:00,2024-05-07 00:33:00,Bangalore,271,10,52,M,Poison,Other Crime,11,Yes,22-01-2025 19:00,5,8,0,12.9767936,77.590082
38094,2024-05-07 06:00:00,05-06-2024 05:00,2024-05-06 21:13:00,Indore,178,8,74,F,Firearm,Fire Accident,7,Yes,01-08-2024 06:00,5,7,21,22.7203616,75.8681996
38097,2024-05-06 15:00:00,05-06-2024 08:00,2024-05-07 06:45:00,Srinagar,267,10,32,M,Knife,Other Crime,18,Yes,22-10-2025 15:00,5,6,6,34.0747444,74.8204443
38100,2024-05-06 18:00:00,05-06-2024 11:00,2024-05-06 16:38:00,Chennai,210,20,28,M,Poison,Violent Crime,16,Yes,16-07-2024 18:00,5,6,16,13.0836939,80.270186
38102,2024-05-07 10:00:00,05-06-2024 13:00,2024-05-06 14:56:00,Rajkot,164,13,72,M,Explosives,Other Crime,14,Yes,16-07-2024 10:00,5,7,14,22.3053263,70.8028377
38105,2024-05-09 10:00:00,05-06-2024 16:00,2024-05-07 00:57:00,Chennai,540,16,27,M,Other,Violent Crime,12,Yes,05-08-2025 10:00,5,9,0,13.0836939,80.270186
38110,2024-05-08 23:00:00,05-06-2024 21:00,2024-05-07 18:17:00,Mumbai,189,6,46,F,Knife,Other Crime,7,Yes,17-05-2024 23:00,5,8,18,19.054999,72.8692035
38111,2024-05-07 03:00:00,05-06-2024 22:00,2024-05-07 08:33:00,Mumbai,563,17,24,M,Explosives,Other Crime,6,Yes,12-07-2024 03:00,5,7,8,19.054999,72.8692035
38112,2024-05-09 04:00:00,05-06-2024 23:00,2024-05-07 16:18:00,Mumbai,518,2,26,F,Explosives,Other Crime,17,Yes,20-07-2024 04:00,5,9,16,19.054999,72.8692035
38116,2024-05-09 10:00:00,05-07-2024 03:00,2024-05-07 14:23:00,Bangalore,199,6,33,F,Poison,Other Crime,6,Yes,28-07-2024 10:00,5,9,14,12.9767936,77.590082
38117,2024-05-08 06:00:00,05-07-2024 04:00,2024-05-07 15:26:00,Surat,307,17,25,F,Firearm,Other Crime,5,Yes,19-07-2024 06:00,5,8,15,21.2094892,72.8317058
38118,2024-05-08 06:00:00,05-07-2024 05:00,2024-05-08 01:59:00,Lucknow,380,6,30,F,Other,Other Crime,10,Yes,27-05-2024 06:00,5,8,1,26.8381,80.9346001
38120,2024-05-07 13:00:00,05-07-2024 07:00,2024-05-08 05:54:00,Delhi,128,0,35,F,Firearm,Fire Accident,12,Yes,19-06-2024 13:00,5,7,5,28.6138954,77.2090057
38121,2024-05-07 13:00:00,05-07-2024 08:00,2024-05-07 18:24:00,Chennai,138,18,29,F,Explosives,Traffic Fatality,9,Yes,20-05-2024 13:00,5,7,18,13.0836939,80.270186
38122,2024-05-08 03:00:00,05-07-2024 09:00,2024-05-07 09:09:00,Bangalore,512,19,19,F,Poison,Other Crime,5,Yes,30-05-2024 03:00,5,8,9,12.9767936,77.590082
38124,2024-05-08 15:00:00,05-07-2024 11:00,2024-05-07 14:55:00,Srinagar,593,8,27,F,Other,Fire Accident,15,Yes,25-07-2024 15:00,5,8,14,34.0747444,74.8204443
38125,2024-05-08 17:00:00,05-07-2024 12:00,2024-05-07 18:06:00,Indore,521,8,14,F,Firearm,Fire Accident,16,Yes,25-07-2024 17:00,5,8,18,22.7203616,75.8681996
38126,2024-05-08 22:00:00,05-07-2024 13:00,2024-05-07 22:57:00,Chennai,427,15,45,F,Poison,Violent Crime,9,Yes,15-10-2024 22:00,5,8,22,13.0836939,80.270186
38128,2024-05-10 09:00:00,05-07-2024 15:00,2024-05-08 08:04:00,Delhi,130,19,35,M,Blunt Object,Other Crime,5,Yes,25-07-2024 09:00,5,10,8,28.6138954,77.2090057
38129,2024-05-09 18:00:00,05-07-2024 16:00,2024-05-08 08:15:00,Delhi,367,18,55,F,Firearm,Traffic Fatality,2,Yes,14-05-2024 18:00,5,9,8,28.6138954,77.2090057
38131,2024-05-09 19:00:00,05-07-2024 18:00,2024-05-08 06:30:00,Kolkata,359,5,21,F,Poison,Violent Crime,6,Yes,27-05-2024 19:00,5,9,6,22.5726459,88.3638953
38132,2024-05-07 23:00:00,05-07-2024 19:00,2024-05-08 09:34:00,Kolkata,321,9,79,F,Other,Other Crime,8,Yes,20-06-2024 23:00,5,7,9,22.5726459,88.3638953
38134,2024-05-09 12:00:00,05-07-2024 21:00,2024-05-08 10:17:00,Kanpur,572,8,26,F,Explosives,Fire Accident,17,Yes,23-07-2024 12:00,5,9,10,26.4609135,80.3217588
38135,2024-05-10 08:00:00,05-07-2024 22:00,2024-05-08 08:36:00,Hyderabad,354,11,70,M,Blunt Object,Violent Crime,16,Yes,28-05-2024 08:00,5,10,8,17.360589,78.4740613
38136,2024-05-08 05:00:00,05-07-2024 23:00,2024-05-08 05:10:00,Meerut,390,13,35,F,Firearm,Other Crime,6,Yes,03-06-2024 05:00,5,8,5,29.0018557,77.7679671
38137,2024-05-09 17:00:00,05-08-2024 00:00,2024-05-08 08:19:00,Visakhapatnam,191,17,28,F,Firearm,Other Crime,10,Yes,21-07-2024 17:00,5,9,8,17.6935526,83.2921297
38139,2024-05-10 21:00:00,05-08-2024 02:00,2024-05-08 11:56:00,Thane,457,10,25,F,Firearm,Other Crime,19,Yes,17-01-2025 21:00,5,10,11,19.3653598,73.3685437
38140,2024-05-08 07:00:00,05-08-2024 03:00,2024-05-08 09:20:00,Mumbai,360,18,35,F,Poison,Traffic Fatality,6,Yes,15-05-2024 07:00,5,8,9,19.054999,72.8692035
38142,2024-05-08 16:00:00,05-08-2024 05:00,2024-05-08 19:43:00,Bhopal,321,0,56,F,Knife,Fire Accident,13,Yes,01-07-2024 16:00,5,8,19,23.2584857,77.401989
38144,2024-05-08 18:00:00,05-08-2024 07:00,2024-05-08 22:20:00,Chennai,251,10,44,M,Other,Other Crime,4,Yes,12-08-2025 18:00,5,8,22,13.0836939,80.270186
38146,2024-05-11 01:00:00,05-08-2024 09:00,2024-05-08 14:27:00,Chennai,286,4,52,F,Poison,Other Crime,7,Yes,04-07-2024 01:00,5,11,14,13.0836939,80.270186
38148,2024-05-09 16:00:00,05-08-2024 11:00,2024-05-08 12:13:00,Mumbai,114,19,46,F,Firearm,Other Crime,16,Yes,25-06-2024 16:00,5,9,12,19.054999,72.8692035
38149,2024-05-08 18:00:00,05-08-2024 12:00,2024-05-09 06:33:00,Ahmedabad,561,4,41,M,Blunt Object,Other Crime,19,Yes,16-06-2024 18:00,5,8,6,23.0215374,72.5800568
38151,2024-05-11 07:00:00,05-08-2024 14:00,2024-05-09 12:21:00,Delhi,533,3,27,M,Other,Other Crime,12,Yes,20-06-2024 07:00,5,11,12,28.6138954,77.2090057
38152,2024-05-10 16:00:00,05-08-2024 15:00,2024-05-09 00:21:00,Meerut,452,19,62,F,Firearm,Other Crime,14,Yes,25-05-2024 16:00,5,10,0,29.0018557,77.7679671
38154,2024-05-10 03:00:00,05-08-2024 17:00,2024-05-08 18:45:00,Surat,223,15,33,F,Poison,Violent Crime,17,Yes,12-09-2024 03:00,5,10,18,21.2094892,72.8317058
38159,2024-05-10 05:00:00,05-08-2024 22:00,2024-05-09 09:27:00,Lucknow,267,16,42,F,Poison,Violent Crime,19,Yes,31-01-2026 05:00,5,10,9,26.8381,80.9346001
38161,2024-05-09 13:00:00,05-09-2024 00:00,2024-05-09 15:50:00,Pune,407,3,44,M,Firearm,Other Crime,6,Yes,03-07-2024 13:00,5,9,15,18.5213738,73.8545071
38162,2024-05-09 23:00:00,05-09-2024 01:00,2024-05-10 00:22:00,Patna,485,8,27,F,Poison,Fire Accident,1,Yes,23-05-2024 23:00,5,9,0,25.6093239,85.1235252
38164,2024-05-11 10:00:00,05-09-2024 03:00,2024-05-09 03:34:00,Varanasi,154,13,68,F,Other,Other Crime,10,Yes,23-05-2024 10:00,5,11,3,25.3356491,83.0076292
38167,2024-05-10 16:00:00,05-09-2024 06:00,2024-05-10 03:30:00,Thane,209,9,51,F,Explosives,Other Crime,3,Yes,29-05-2024 16:00,5,10,3,19.3653598,73.3685437
38173,2024-05-10 19:00:00,05-09-2024 12:00,2024-05-09 13:17:00,Jaipur,319,9,59,F,Poison,Other Crime,17,Yes,23-05-2024 19:00,5,10,13,26.9154576,75.8189817
